season,celebrity_name,week,total_judge_score,num_judges,results,parsed_elim_week,last_active_week,true_elimination_week,is_eliminated,judge_percentage,score_rate,week_rank,celebrity_industry,celebrity_age_during_season,celebrity_homestate,celebrity_homecountry/region,ballroom_partner,placement,final_est_share,std_dev,ci_width_95,base_popularity,perf_share,vote_cv,vote_count_est
32,Barry Williams,7,32.5,4,Eliminated Week 8,8,8,8,0,0.1152482269503546,0.8125,7.0,Actor/Actress,68,California,United States,Peta Murgatroyd,7,0.1053312200135363,0.0501753171323697,0.1770081630680243,0.0837672084959806,0.1152482269503546,0.4763575046972928,1474637
32,Harry Jowsey,7,32.0,4,Eliminated Week 9,9,9,9,0,0.1134751773049645,0.8,8.0,TV Personality,26,,Australia,Rylee Arnold,6,0.1760894993977643,0.0527211435488196,0.2124815857075206,0.1403552435442306,0.1134751773049645,0.2993997014536857,2465253
32,Ariana Madix,8,42.0,4,3rd Place,999,11,999,0,0.1660079051383399,1.05,1.0,TV Personality,38,Florida,United States,Pasha Pashkov,3,0.1515372434418213,0.0497200766456539,0.1931397036261923,0.149220690776512,0.1660079051383399,0.32810466599745564,2121521
32,Xochitl Gomez,8,40.0,4,1st Place,999,11,999,0,0.1581027667984189,1.0,2.0,Actor/Actress,17,California,United States,Valentin Chmerkovskiy,1,0.1878469146638732,0.0540893822109437,0.2087199194473483,0.1970183567566185,0.1581027667984189,0.2879439479095484,2629857
32,Charity Lawson,8,39.0,4,4th Place,999,11,999,0,0.1541501976284585,0.975,3.0,TV Personality,27,Georgia,United States,Artem Chigvintsev,4,0.1259563911597638,0.0457297723243057,0.1775625390214797,0.1179940008743311,0.1541501976284585,0.36306035686828947,1763389
32,Alyson Hannigan,8,36.0,4,5th Place,999,11,999,0,0.1422924901185771,0.9,4.0,Actor/Actress,49,Washington D.C.,United States,Sasha Farber,5,0.1560713122851347,0.0489245461482973,0.1918643280943351,0.157675495400998,0.1422924901185771,0.3134755864608515,2184998
32,Barry Williams,8,35.0,4,Eliminated Week 8,8,8,8,1,0.1383399209486166,0.875,5.0,Actor/Actress,68,California,United States,Peta Murgatroyd,7,0.0783554632251873,0.0274020724343507,0.1037045217480152,0.0855110589945276,0.1383399209486166,0.3497148929564662,1096976
32,Jason Mraz,8,33.0,4,2nd Place,999,11,999,0,0.1304347826086956,0.825,6.0,Singer/Rapper,46,Virginia,United States,Daniella Karagach,2,0.1564929001486646,0.0481777967767248,0.1904456546812156,0.1493032637411702,0.1304347826086956,0.307859313304035,2190901
32,Harry Jowsey,8,28.0,4,Eliminated Week 9,9,9,9,0,0.1106719367588932,0.7,7.0,TV Personality,26,,Australia,Rylee Arnold,6,0.1437397750755539,0.0497250450190173,0.1911155844745369,0.1432771334558424,0.1106719367588932,0.3459379631899405,2012357
32,Jason Mraz,9,43.0,4,2nd Place,999,11,999,0,0.1945701357466063,1.075,1.0,Singer/Rapper,46,Virginia,United States,Daniella Karagach,2,0.1699010857849701,0.054016047280061,0.2066050650491283,0.1632641544872184,0.1945701357466063,0.3179264395545105,2378615
32,Xochitl Gomez,9,41.0,4,1st Place,999,11,999,0,0.1855203619909502,1.025,2.0,Actor/Actress,17,California,United States,Valentin Chmerkovskiy,1,0.2114578810382532,0.05730113281763,0.2226808954457609,0.2154409396575082,0.1855203619909502,0.2709813062359407,2960410
32,Charity Lawson,9,38.0,4,4th Place,999,11,999,0,0.171945701357466,0.95,3.0,TV Personality,27,Georgia,United States,Artem Chigvintsev,4,0.1395419154379559,0.0488600007848077,0.1889659527230946,0.1290272583773378,0.171945701357466,0.3501456937254969,1953587
32,Ariana Madix,9,37.0,4,3rd Place,999,11,999,0,0.167420814479638,0.925,4.0,TV Personality,38,Florida,United States,Pasha Pashkov,3,0.168510717711658,0.0525512047028701,0.2051604680718961,0.1631738603776281,0.167420814479638,0.31185674962699705,2359150
32,Alyson Hannigan,9,32.0,4,5th Place,999,11,999,0,0.1447963800904977,0.8,5.0,Actor/Actress,49,Washington D.C.,United States,Sasha Farber,5,0.1709793246222116,0.0536041323916783,0.2050214948221839,0.1724192478780938,0.1447963800904977,0.3135123647851554,2393711
32,Harry Jowsey,9,30.0,4,Eliminated Week 9,9,9,9,1,0.1357466063348416,0.75,6.0,TV Personality,26,,Australia,Rylee Arnold,6,0.1396090754049516,0.0410946485168799,0.158858564174368,0.1566745392222136,0.1357466063348416,0.2943551369972211,1954527
32,Xochitl Gomez,10,30.0,3,1st Place,999,11,999,0,0.2105263157894736,1.0,1.0,Actor/Actress,17,California,United States,Valentin Chmerkovskiy,1,,,,,,,
32,Charity Lawson,10,29.5,3,4th Place,999,11,999,0,0.2070175438596491,0.9833333333333332,2.0,TV Personality,27,Georgia,United States,Artem Chigvintsev,4,,,,,,,
32,Ariana Madix,10,29.0,3,3rd Place,999,11,999,0,0.2035087719298245,0.9666666666666668,3.0,TV Personality,38,Florida,United States,Pasha Pashkov,3,,,,,,,
32,Jason Mraz,10,28.5,3,2nd Place,999,11,999,0,0.2,0.95,4.0,Singer/Rapper,46,Virginia,United States,Daniella Karagach,2,,,,,,,
32,Alyson Hannigan,10,25.5,3,5th Place,999,11,999,0,0.1789473684210526,0.85,5.0,Actor/Actress,49,Washington D.C.,United States,Sasha Farber,5,,,,,,,
32,Jason Mraz,11,30.0,3,2nd Place,999,11,999,0,0.2061855670103092,1.0,1.0,Singer/Rapper,46,Virginia,United States,Daniella Karagach,2,0.1943319282764736,0.0410669160782007,0.1605560308976555,0.1935956663002233,0.2061855670103092,0.2113235660368445,2720647
32,Xochitl Gomez,11,30.0,3,1st Place,999,11,999,0,0.2061855670103092,1.0,1.0,Actor/Actress,17,California,United States,Valentin Chmerkovskiy,1,0.2896029791417979,0.0454316451681795,0.182639764941159,0.2554659495976918,0.2061855670103092,0.15687561399682587,4054442
32,Ariana Madix,11,29.5,3,3rd Place,999,11,999,0,0.2027491408934708,0.9833333333333332,3.0,TV Personality,38,Florida,United States,Pasha Pashkov,3,0.2143975969412629,0.0438870254954639,0.171279865257504,0.1934885971865896,0.2027491408934708,0.20469924160338113,3001566
32,Charity Lawson,11,29.5,3,4th Place,999,11,999,0,0.2027491408934708,0.9833333333333332,3.0,TV Personality,27,Georgia,United States,Artem Chigvintsev,4,0.1343719012544335,0.0337094792560805,0.1278784350155686,0.1529981773090758,0.2027491408934708,0.2508670260775095,1881207
32,Alyson Hannigan,11,26.5,3,5th Place,999,11,999,0,0.1821305841924398,0.8833333333333333,5.0,Actor/Actress,49,Washington D.C.,United States,Sasha Farber,5,0.167295594386031,0.0387915382375476,0.1495677108560928,0.2044516096064195,0.1821305841924398,0.2318742366163986,2342138
33,Chandler Kinney,1,23.0,3,3rd Place,999,9,999,0,0.0931174089068826,0.7666666666666667,1.0,Actor/Actress,24,California,United States,Brandon Armstrong,3,,,,,,,
33,Dwight Howard ,1,22.0,3,Eliminated Week 7,7,7,7,0,0.0890688259109311,0.7333333333333333,2.0,Athlete,38,Georgia,United States,Daniella Karagach,6,,,,,,,
33,Joey Graziadei,1,21.0,3,1st Place,999,9,999,0,0.0850202429149797,0.7,3.0,TV Personality,29,Louisiana,United States,Jenna Johnson,1,,,,,,,
33,Stephen Nedoroscik,1,21.0,3,4th Place,999,9,999,0,0.0850202429149797,0.7,3.0,Athlete,26,Florida,United States,Rylee Arnold,4,,,,,,,
33,Danny Amendola,1,20.0,3,5th Place,999,9,999,0,0.0809716599190283,0.6666666666666666,5.0,Athlete,39,Texas,United States,Witney Carson,5,,,,,,,
33,Jenn Tran,1,19.0,3,Eliminated Week 6,6,6,6,0,0.0769230769230769,0.6333333333333333,6.0,TV Personality,26,Florida,United States,Sasha Farber,7,,,,,,,
33,Phaedra Parks,1,19.0,3,Eliminated Week 5,5,5,5,0,0.0769230769230769,0.6333333333333333,6.0,TV Personality,51,Georgia,United States,Val Chmerkovskiy,8,,,,,,,
33,Anna Delvey,1,18.0,3,Eliminated Week 2,2,2,2,0,0.0728744939271255,0.6,8.0,Con artist,33,,Russia,Ezra Sosa,12,,,,,,,
33,Brooks Nader,1,18.0,3,Eliminated Week 4,4,4,4,0,0.0728744939271255,0.6,8.0,Model,27,New York,United States,Gleb Savchenko,9,,,,,,,
33,Ilona Maher,1,18.0,3,2nd Place,999,9,999,0,0.0728744939271255,0.6,8.0,Athlete,28,California,United States,Alan Bersten,2,,,,,,,
33,Tori Spelling,1,17.0,3,Eliminated Week 2,2,2,2,0,0.068825910931174,0.5666666666666667,11.0,Actor/Actress,51,California,United States,Pasha Pashkov,12,,,,,,,
33,Reginald VelJohnson,1,16.0,3,Eliminated Week 3,3,3,3,0,0.0647773279352226,0.5333333333333333,12.0,Actor/Actress,74,New York,United States,Emma Slater,10,,,,,,,
33,Eric Roberts,1,15.0,3,Eliminated Week 3,3,3,3,0,0.0607287449392712,0.5,13.0,Actor/Actress,68,California,United States,Britt Stewart,10,,,,,,,
33,Chandler Kinney,2,24.0,3,3rd Place,999,9,999,0,0.0930232558139534,0.8,1.0,Actor/Actress,24,California,United States,Brandon Armstrong,3,0.0752377469024525,0.0373573927416695,0.1444531829990772,0.0710620824571141,0.0930232558139534,0.49652460739028026,1053328
33,Dwight Howard ,2,22.0,3,Eliminated Week 7,7,7,7,0,0.0852713178294573,0.7333333333333333,2.0,Athlete,38,Georgia,United States,Daniella Karagach,6,0.0871027544871077,0.0395134598381649,0.15247195040376,0.0876360479354834,0.0852713178294573,0.4536419091547028,1219439
33,Joey Graziadei,2,22.0,3,1st Place,999,9,999,0,0.0852713178294573,0.7333333333333333,2.0,TV Personality,29,Louisiana,United States,Jenna Johnson,1,0.1587340148273779,0.0515312522743336,0.2012207423357427,0.1770964385096483,0.0852713178294573,0.3246390027391008,2222276
33,Stephen Nedoroscik,2,22.0,3,4th Place,999,9,999,0,0.0852713178294573,0.7333333333333333,2.0,Athlete,26,Florida,United States,Rylee Arnold,4,0.1133993041884689,0.0443050383037413,0.171244292367941,0.1213142035500667,0.0852713178294573,0.3906993840994528,1587590
33,Danny Amendola,2,21.0,3,5th Place,999,9,999,0,0.0813953488372093,0.7,5.0,Athlete,39,Texas,United States,Witney Carson,5,0.1389069364284623,0.0483493096772962,0.1862660493175827,0.1535646358737115,0.0813953488372093,0.34806980069131616,1944697
33,Ilona Maher,2,21.0,3,2nd Place,999,9,999,0,0.0813953488372093,0.7,5.0,Athlete,28,California,United States,Alan Bersten,2,0.2260682109170103,0.05889348564997,0.2289818328889756,0.2615963772504746,0.0813953488372093,0.26051201719639305,3164955
33,Phaedra Parks,2,21.0,3,Eliminated Week 5,5,5,5,0,0.0813953488372093,0.7,5.0,TV Personality,51,Georgia,United States,Val Chmerkovskiy,8,0.0369948258164341,0.0263185686032233,0.0999189930543887,0.0264735859836779,0.0813953488372093,0.7114121508184499,517928
33,Brooks Nader,2,20.0,3,Eliminated Week 4,4,4,4,0,0.0775193798449612,0.6666666666666666,8.0,Model,27,New York,United States,Gleb Savchenko,9,0.0220903588190069,0.020087095070245,0.0737711115428459,0.0082489955564394,0.0775193798449612,0.9093150199516786,309265
33,Jenn Tran,2,19.0,3,Eliminated Week 6,6,6,6,0,0.0736434108527131,0.6333333333333333,9.0,TV Personality,26,Florida,United States,Sasha Farber,7,0.035373571365661,0.0255713377426915,0.095423369849233,0.0252936562924279,0.0736434108527131,0.7228938655460431,495230
33,Tori Spelling,2,19.0,3,Eliminated Week 2,2,2,2,1,0.0736434108527131,0.6333333333333333,9.0,Actor/Actress,51,California,United States,Pasha Pashkov,12,0.0197179031285275,0.0196099213822171,0.0725797092220661,0.0070032354072368,0.0736434108527131,0.9945236699051344,276051
33,Anna Delvey,2,17.0,3,Eliminated Week 2,2,2,2,1,0.065891472868217,0.5666666666666667,11.0,Con artist,33,,Russia,Ezra Sosa,12,0.0093971167236943,0.0118532457414811,0.0414960303327434,9.142412208288724e-05,0.065891472868217,1.2613704916098158,131560
33,Eric Roberts,2,15.0,3,Eliminated Week 3,3,3,3,0,0.0581395348837209,0.5,12.0,Actor/Actress,68,California,United States,Britt Stewart,10,0.0376082550914156,0.0266833916484395,0.1007430710036162,0.029454767528287,0.0581395348837209,0.70950889860695,526516
33,Reginald VelJohnson,2,15.0,3,Eliminated Week 3,3,3,3,0,0.0581395348837209,0.5,12.0,Actor/Actress,74,New York,United States,Emma Slater,10,0.03936900130438,0.0266335493126629,0.102107431761281,0.0311645495333491,0.0581395348837209,0.6765106665202549,551166
33,Joey Graziadei,3,35.0,4,1st Place,999,9,999,0,0.110062893081761,0.875,1.0,TV Personality,29,Louisiana,United States,Jenna Johnson,1,0.1644130804725417,0.0516798728344615,0.1997648673113056,0.1783618551449194,0.110062893081761,0.31432944803374363,2301783
33,Chandler Kinney,3,34.5,4,3rd Place,999,9,999,0,0.1084905660377358,0.8625,2.0,Actor/Actress,24,California,United States,Brandon Armstrong,3,0.0782459258147908,0.0377494571552094,0.1450165224637647,0.0715698461481006,0.1084905660377358,0.48244629687893137,1095443
33,Jenn Tran,3,31.0,4,Eliminated Week 6,6,6,6,0,0.0974842767295597,0.775,3.0,TV Personality,26,Florida,United States,Sasha Farber,7,0.0399864255110272,0.0270786611204518,0.1009883162115976,0.0254743884048781,0.0974842767295597,0.6771963428685123,559810
33,Stephen Nedoroscik,3,31.0,4,4th Place,999,9,999,0,0.0974842767295597,0.775,3.0,Athlete,26,Florida,United States,Rylee Arnold,4,0.1172311768881924,0.0447946333673138,0.1734712143170144,0.1221810364042946,0.0974842767295597,0.3821051238787448,1641236
33,Brooks Nader,3,30.5,4,Eliminated Week 4,4,4,4,0,0.0959119496855346,0.7625,5.0,Model,27,New York,United States,Gleb Savchenko,9,0.025750931232115,0.0222030580506444,0.0825139886929548,0.00830793754471,0.0959119496855346,0.8622234998225654,360513
33,Danny Amendola,3,30.0,4,5th Place,999,9,999,0,0.0943396226415094,0.75,6.0,Athlete,39,Texas,United States,Witney Carson,5,0.1431016830068652,0.0489490315620212,0.1900675084210151,0.1546619094635096,0.0943396226415094,0.34205769305783007,2003424
33,Ilona Maher,3,28.0,4,2nd Place,999,9,999,0,0.0880503144654088,0.7,7.0,Athlete,28,California,United States,Alan Bersten,2,0.2282422319688946,0.0586575740673753,0.2289738055219647,0.2634655758085323,0.0880503144654088,0.2569970226867099,3195391
33,Phaedra Parks,3,28.0,4,Eliminated Week 5,5,5,5,0,0.0880503144654088,0.7,7.0,TV Personality,51,Georgia,United States,Val Chmerkovskiy,8,0.0392799322003822,0.0273975885178547,0.1034169878234301,0.0266627491107342,0.0880503144654088,0.6974958199542951,549919
33,Dwight Howard ,3,26.0,4,Eliminated Week 7,7,7,7,0,0.0817610062893081,0.65,9.0,Athlete,38,Georgia,United States,Daniella Karagach,6,0.0873368017816361,0.0394465472409681,0.1511460481522795,0.0882622384667002,0.0817610062893081,0.4516600841372044,1222715
33,Eric Roberts,3,23.0,4,Eliminated Week 3,3,3,3,1,0.0723270440251572,0.575,10.0,Actor/Actress,68,California,United States,Britt Stewart,10,0.0379828867379727,0.0267604806989449,0.1015255010015761,0.0296652322509658,0.0723270440251572,0.7045404653825745,531760
33,Reginald VelJohnson,3,21.0,4,Eliminated Week 3,3,3,3,1,0.0660377358490566,0.525,11.0,Actor/Actress,74,New York,United States,Emma Slater,10,0.0384289243855833,0.0270269367792755,0.101882216185975,0.0313872312526547,0.0660377358490566,0.7032967279566825,538005
33,Danny Amendola,4,36.0,4,5th Place,999,9,999,0,0.1224489795918367,0.9,1.0,Athlete,39,Texas,United States,Witney Carson,5,0.1558924231930283,0.0506640762112151,0.1963970929404584,0.1647183718492093,0.1224489795918367,0.3249938333980613,2182494
33,Joey Graziadei,4,36.0,4,1st Place,999,9,999,0,0.1224489795918367,0.9,1.0,TV Personality,29,Louisiana,United States,Jenna Johnson,1,0.176327560822098,0.0531424788571904,0.2063831407531615,0.1899593408705931,0.1224489795918367,0.3013849826392562,2468586
33,Stephen Nedoroscik,4,33.0,4,4th Place,999,9,999,0,0.1122448979591836,0.825,3.0,Athlete,26,Florida,United States,Rylee Arnold,4,0.1268854562106,0.0463431512160246,0.1787144931395182,0.1301255199627075,0.1122448979591836,0.36523611610069695,1776396
33,Brooks Nader,4,32.0,4,Eliminated Week 4,4,4,4,1,0.1088435374149659,0.8,4.0,Model,27,New York,United States,Gleb Savchenko,9,0.0248554282032926,0.0180798400703001,0.0672740885957582,0.0088481381778907,0.1088435374149659,0.727400064180148,347976
33,Chandler Kinney,4,32.0,4,3rd Place,999,9,999,0,0.1088435374149659,0.8,4.0,Actor/Actress,24,California,United States,Brandon Armstrong,3,0.0845113213212756,0.0381858380477996,0.1478651012240021,0.0762234772084911,0.1088435374149659,0.45184287088156516,1183158
33,Ilona Maher,4,32.0,4,2nd Place,999,9,999,0,0.1088435374149659,0.8,4.0,Athlete,28,California,United States,Alan Bersten,2,0.2462580903941562,0.0603713091570169,0.2342910085735756,0.2805966953080644,0.1088435374149659,0.24515462237357435,3447613
33,Jenn Tran,4,32.0,4,Eliminated Week 6,6,6,6,0,0.1088435374149659,0.8,4.0,TV Personality,26,Florida,United States,Sasha Farber,7,0.0442284786168688,0.0288266087302398,0.1084621301995689,0.0271307899693034,0.1088435374149659,0.6517657769771283,619199
33,Phaedra Parks,4,32.0,4,Eliminated Week 5,5,5,5,0,0.1088435374149659,0.8,4.0,TV Personality,51,Georgia,United States,Val Chmerkovskiy,8,0.0448320017035233,0.0292558404222216,0.1093794766300576,0.0283964205393461,0.1088435374149659,0.652566008890083,627648
33,Dwight Howard ,4,29.0,4,Eliminated Week 7,7,7,7,0,0.0986394557823129,0.725,9.0,Athlete,38,Georgia,United States,Daniella Karagach,6,0.0962092395351587,0.0409572230694736,0.1579556297888804,0.0940012461143941,0.0986394557823129,0.42570987222600587,1346929
33,Chandler Kinney,5,27.0,3,3rd Place,999,9,999,0,0.1336633663366336,0.9,1.0,Actor/Actress,24,California,United States,Brandon Armstrong,3,0.0887493696085717,0.0399103309234653,0.153806836246114,0.0769039338415445,0.1336633663366336,0.44969706375931967,1242491
33,Ilona Maher,5,26.0,3,2nd Place,999,9,999,0,0.1287128712871287,0.8666666666666667,2.0,Athlete,28,California,United States,Alan Bersten,2,0.2521754475395772,0.0605274984145966,0.2362675094014983,0.2831016175384288,0.1287128712871287,0.24002137799357814,3530456
33,Joey Graziadei,5,26.0,3,1st Place,999,9,999,0,0.1287128712871287,0.8666666666666667,2.0,TV Personality,29,Louisiana,United States,Jenna Johnson,1,0.1788176672090469,0.05321486399123,0.2068760380113917,0.1916551319606831,0.1287128712871287,0.2975928767095431,2503447
33,Danny Amendola,5,25.5,3,5th Place,999,9,999,0,0.1262376237623762,0.85,4.0,Athlete,39,Texas,United States,Witney Carson,5,0.1588898937582468,0.0509136832747359,0.198118123315947,0.1661888336126363,0.1262376237623762,0.3204337423260021,2224459
33,Jenn Tran,5,25.5,3,Eliminated Week 6,6,6,6,0,0.1262376237623762,0.85,4.0,TV Personality,26,Florida,United States,Sasha Farber,7,0.0471438476600525,0.029875234246137,0.1134258945535721,0.0273729899668723,0.1262376237623762,0.6337037753380466,660014
33,Dwight Howard ,5,24.0,3,Eliminated Week 7,7,7,7,0,0.1188118811881188,0.8,6.0,Athlete,38,Georgia,United States,Daniella Karagach,6,0.10046924004186,0.0421310040084166,0.1616675216274729,0.0948404071416307,0.1188118811881188,0.41934231801557303,1406569
33,Phaedra Parks,5,24.0,3,Eliminated Week 5,5,5,5,1,0.1188118811881188,0.8,6.0,TV Personality,51,Georgia,United States,Val Chmerkovskiy,8,0.0434531762928903,0.0248593230494457,0.0930457888318855,0.0286499189812778,0.1188118811881188,0.5720944973477835,608344
33,Stephen Nedoroscik,5,24.0,3,4th Place,999,9,999,0,0.1188118811881188,0.8,6.0,Athlete,26,Florida,United States,Rylee Arnold,4,0.1303013578897534,0.0461587532002501,0.1797891811537499,0.1312871669569262,0.1188118811881188,0.35424614100571794,1824219
33,Chandler Kinney,6,32.0,3,3rd Place,999,9,999,0,0.1553398058252427,1.0666666666666669,1.0,Actor/Actress,24,California,United States,Brandon Armstrong,3,0.0934809372797568,0.0365291642148694,0.1403643518811506,0.0791722112802935,0.1553398058252427,0.39076591739286887,1308733
33,Joey Graziadei,6,32.0,3,1st Place,999,9,999,0,0.1553398058252427,1.0666666666666669,1.0,TV Personality,29,Louisiana,United States,Jenna Johnson,1,0.1821248998721583,0.0542931726934336,0.2103311430572607,0.1973079898852544,0.1553398058252427,0.29810955411118656,2549749
33,Dwight Howard ,6,31.0,3,Eliminated Week 7,7,7,7,0,0.1504854368932038,1.0333333333333334,3.0,Athlete,38,Georgia,United States,Daniella Karagach,6,0.1072134874204915,0.0378443668749245,0.1453714648662856,0.0976377199064677,0.1504854368932038,0.3529813998727494,1500989
33,Jenn Tran,6,31.0,3,Eliminated Week 6,6,6,6,1,0.1504854368932038,1.0333333333333334,3.0,TV Personality,26,Florida,United States,Sasha Farber,7,0.0413171770603808,0.021028624267604,0.0792335187390864,0.028180354850194,0.1504854368932038,0.5089559782090831,578440
33,Danny Amendola,6,28.0,3,5th Place,999,9,999,0,0.1359223300970873,0.9333333333333332,5.0,Athlete,39,Texas,United States,Witney Carson,5,0.1693837169624074,0.0512004028385868,0.1987449665229614,0.1710905644217815,0.1359223300970873,0.30227464455718667,2371372
33,Stephen Nedoroscik,6,28.0,3,4th Place,999,9,999,0,0.1359223300970873,0.9333333333333332,5.0,Athlete,26,Florida,United States,Rylee Arnold,4,0.1422154712479146,0.0449831248050591,0.1765601757207143,0.1351594749642026,0.1359223300970873,0.3163026104708613,1991017
33,Ilona Maher,6,24.0,3,2nd Place,999,9,999,0,0.116504854368932,0.8,7.0,Athlete,28,California,United States,Alan Bersten,2,0.2642643101568894,0.0589571162732066,0.2310087904694177,0.2914516846918061,0.116504854368932,0.22309904897185975,3699700
33,Chandler Kinney,7,30.0,3,3rd Place,999,9,999,0,0.1875,1.0,1.0,Actor/Actress,24,California,United States,Brandon Armstrong,3,0.1026576794181142,0.0421576212964311,0.1622867510642712,0.0814680086736558,0.1875,0.4106621300558279,1437208
33,Joey Graziadei,7,27.5,3,1st Place,999,9,999,0,0.171875,0.9166666666666666,2.0,TV Personality,29,Louisiana,United States,Jenna Johnson,1,0.1972196512623928,0.0560310102340192,0.2181313941687787,0.2030294313044468,0.171875,0.28410460050693526,2761075
33,Stephen Nedoroscik,7,27.0,3,4th Place,999,9,999,0,0.16875,0.9,3.0,Athlete,26,Florida,United States,Rylee Arnold,4,0.1456086921275561,0.0497420721761872,0.1923691911675123,0.1390787638825389,0.16875,0.34161471715309527,2038522
33,Ilona Maher,7,26.0,3,2nd Place,999,9,999,0,0.1625,0.8666666666666667,4.0,Athlete,28,California,United States,Alan Bersten,2,0.2724870125999853,0.0617747811039497,0.2414478155711252,0.2999030593242214,0.1625,0.22670724932727684,3814818
33,Danny Amendola,7,25.5,3,5th Place,999,9,999,0,0.159375,0.85,5.0,Athlete,39,Texas,United States,Witney Carson,5,0.1731326658371418,0.0526895181732229,0.2044508452129383,0.176051765649796,0.159375,0.30433031177828446,2423857
33,Dwight Howard ,7,24.0,3,Eliminated Week 7,7,7,7,1,0.15,0.8,6.0,Athlete,38,Georgia,United States,Daniella Karagach,6,0.1088942987548095,0.0421146807529091,0.1622671531769164,0.1004689711653409,0.15,0.3867482617040962,1524520
33,Chandler Kinney,8,29.0,3,3rd Place,999,9,999,0,0.2071428571428571,0.9666666666666668,1.0,Actor/Actress,24,California,United States,Brandon Armstrong,3,,,,,,,
33,Joey Graziadei,8,29.0,3,1st Place,999,9,999,0,0.2071428571428571,0.9666666666666668,1.0,TV Personality,29,Louisiana,United States,Jenna Johnson,1,,,,,,,
33,Ilona Maher,8,28.5,3,2nd Place,999,9,999,0,0.2035714285714285,0.95,3.0,Athlete,28,California,United States,Alan Bersten,2,,,,,,,
33,Danny Amendola,8,27.0,3,5th Place,999,9,999,0,0.1928571428571428,0.9,4.0,Athlete,39,Texas,United States,Witney Carson,5,,,,,,,
33,Stephen Nedoroscik,8,26.5,3,4th Place,999,9,999,0,0.1892857142857142,0.8833333333333333,5.0,Athlete,26,Florida,United States,Rylee Arnold,4,,,,,,,
33,Chandler Kinney,9,30.0,3,3rd Place,999,9,999,0,0.2061855670103092,1.0,1.0,Actor/Actress,24,California,United States,Brandon Armstrong,3,0.0911392228123637,0.0281483502053523,0.1080128960077805,0.0905672023111837,0.2061855670103092,0.3088500136028565,1275949
33,Joey Graziadei,9,29.5,3,1st Place,999,9,999,0,0.2027491408934708,0.9833333333333332,2.0,TV Personality,29,Louisiana,United States,Jenna Johnson,1,0.2410663440679238,0.031580413071396,0.1230544990197584,0.2257058676091153,0.2027491408934708,0.13100299501990118,3374929
33,Stephen Nedoroscik,9,29.5,3,4th Place,999,9,999,0,0.2027491408934708,0.9833333333333332,2.0,Athlete,26,Florida,United States,Rylee Arnold,4,0.1423770326528896,0.0271069008778957,0.1053982300797667,0.1546125252207422,0.2027491408934708,0.19038815722463756,1993278
33,Ilona Maher,9,28.5,3,2nd Place,999,9,999,0,0.1958762886597938,0.95,4.0,Athlete,28,California,United States,Alan Bersten,2,0.3367509177678496,0.0505749604493626,0.1951067256989698,0.333399348894885,0.1958762886597938,0.1501850708666164,4714513
33,Danny Amendola,9,28.0,3,5th Place,999,9,999,0,0.1924398625429553,0.9333333333333332,5.0,Athlete,39,Texas,United States,Witney Carson,5,0.188666482698973,0.027516659364421,0.1067934775808298,0.1957150559640735,0.1924398625429553,0.14584816004825424,2641331
34,Robert Irwin,1,15.0,2,1st Place,999,11,999,0,0.0914634146341463,0.75,1.0,Conservationist,22,,Australia,Witney Carson (Xoshitl Gomez week 9),1,,,,,,,
34,Whitney Leavitt,1,15.0,2,Eliminated Week 10,10,10,10,0,0.0914634146341463,0.75,1.0,TV Personality,32,Utah,United States,Mark Ballas,6,,,,,,,
34,Hilaria Baldwin,1,14.0,2,Eliminated Week 4,4,4,4,0,0.0853658536585365,0.7,3.0,Entrepreneur,41,New York,United States,Gleb Savchenko,11,,,,,,,
34,Alix Earle,1,13.0,2,2nd Place,999,11,999,0,0.0792682926829268,0.65,4.0,Social media personality,24,Florida,United States,Val Chmerkovskiy (Joey Graziadei week 9),2,,,,,,,
34,Lauren Jauregui,1,13.0,2,Eliminated Week 3,3,3,3,0,0.0792682926829268,0.65,4.0,Singer/Rapper,29,Florida,United States,Brandon Armstrong,12,,,,,,,
34,Danielle Fishel,1,12.0,2,Eliminated Week 8,8,8,8,0,0.073170731707317,0.6,6.0,Actor/Actress,44,California,United States,Pasha Pashkov,8,,,,,,,
34,Elaine Hendrix,1,12.0,2,5th Place,999,11,999,0,0.073170731707317,0.6,6.0,Actor/Actress,55,Georgia,United States,Alan Bersten (Rashad Jennings week 9),5,,,,,,,
34,Jen Affleck,1,12.0,2,Eliminated Week 7,7,7,7,0,0.073170731707317,0.6,6.0,TV Personality,26,Utah,United States,Jan Ravnik,9,,,,,,,
34,Baron Davis,1,10.0,2,Eliminated Week 2,2,2,2,0,0.0609756097560975,0.5,9.0,Athlete,46,California,United States,Britt Stewart,13,,,,,,,
34,Dylan Efron,1,10.0,2,4th Place,999,11,999,0,0.0609756097560975,0.5,9.0,TV Personality,33,California,United States,Daniella Karagach (Rumer Willis week 9),4,,,,,,,
34,Jordan Chiles,1,10.0,2,3rd Place,999,11,999,0,0.0609756097560975,0.5,9.0,Athlete,24,Texas,United States,Ezra Sosa (Apolo Anton Ohno week 9),3,,,,,,,
34,Scott Hoying,1,10.0,2,Eliminated Week 6,6,6,6,0,0.0609756097560975,0.5,9.0,Singer/Rapper,34,California,United States,Rylee Arnold,10,,,,,,,
