season,celebrity_name,week,total_judge_score,num_judges,results,parsed_elim_week,last_active_week,true_elimination_week,is_eliminated,judge_percentage,score_rate,week_rank,celebrity_industry,celebrity_age_during_season,celebrity_homestate,celebrity_homecountry/region,ballroom_partner,placement
30,Suni Lee,4,34.0,4,Eliminated Week 9,9,9,9,0,0.0815347721822542,0.85,4.0,Athlete,18,Minnesota,United States,Sasha Farber,5
30,Melanie C,4,33.0,4,Eliminated Week 5,5,5,5,0,0.07913669064748201,0.825,6.0,Singer/Rapper,47,,England,Gleb Savchenko,11
30,Jimmie Allen,4,32.5,4,Eliminated Week 8,8,8,8,0,0.07793764988009592,0.8125,7.0,Singer/Rapper,36,Delaware,United States,Emma Slater,7
30,"Mike ""The Miz"" Mizanin",4,32.5,4,Eliminated Week 7,7,7,7,0,0.07793764988009592,0.8125,7.0,Athlete,40,Ohio,United States,Witney Carson,9
30,Iman Shumpert,4,31.5,4,1st Place,999,10,999,0,0.07553956834532374,0.7875,9.0,Athlete,31,Illinois,United States,Daniella Karagach,1
30,Kenya Moore,4,29.5,4,Eliminated Week 6,6,6,6,0,0.07074340527577938,0.7375,10.0,TV Personality,50,Michigan,United States,Brandon Armstrong,10
30,Cody Rigsby,4,29.0,4,3rd Place,999,10,999,0,0.06954436450839328,0.725,11.0,Fitness Instructor,34,California,United States,Cheryl Burke,3
30,Matt James,4,28.5,4,Eliminated Week 4,4,4,4,1,0.0683453237410072,0.7125,12.0,Athlete,29,North Carolina,United States,Lindsay Arnold,12
30,Brian Austin Green,4,26.0,4,Eliminated Week 4,4,4,4,1,0.06235011990407674,0.65,13.0,Actor/Actress,48,California,United States,Sharna Burgess,13
30,JoJo Siwa,5,40.0,4,2nd Place,999,10,999,0,0.1038961038961039,1.0,1.0,Social Media Personality,18,Nebraska,United States,Jenna Johnson,2
30,Amanda Kloots,5,39.0,4,4th Place,999,10,999,0,0.1012987012987013,0.975,2.0,TV Personality,39,Ohio,United States,Alan Bersten,4
30,Kenya Moore,5,36.0,4,Eliminated Week 6,6,6,6,0,0.09350649350649351,0.9,3.0,TV Personality,50,Michigan,United States,Brandon Armstrong,10
30,Melanie C,5,36.0,4,Eliminated Week 5,5,5,5,1,0.09350649350649351,0.9,3.0,Singer/Rapper,47,,England,Gleb Savchenko,11
30,Melora Hardin,5,36.0,4,Eliminated Week 9,9,9,9,0,0.09350649350649351,0.9,3.0,Actor/Actress,54,Texas,United States,Artem Chigvintsev,6
30,Olivia Jade,5,36.0,4,Eliminated Week 8,8,8,8,0,0.09350649350649351,0.9,3.0,Social Media Personality,21,California,United States,Valentin Chmerkovskiy,8
30,Suni Lee,5,36.0,4,Eliminated Week 9,9,9,9,0,0.09350649350649351,0.9,3.0,Athlete,18,Minnesota,United States,Sasha Farber,5
30,Jimmie Allen,5,34.0,4,Eliminated Week 8,8,8,8,0,0.08831168831168831,0.85,8.0,Singer/Rapper,36,Delaware,United States,Emma Slater,7
30,Cody Rigsby,5,32.0,4,3rd Place,999,10,999,0,0.08311688311688312,0.8,9.0,Fitness Instructor,34,California,United States,Cheryl Burke,3
30,"Mike ""The Miz"" Mizanin",5,32.0,4,Eliminated Week 7,7,7,7,0,0.08311688311688312,0.8,9.0,Athlete,40,Ohio,United States,Witney Carson,9
30,Iman Shumpert,5,28.0,4,1st Place,999,10,999,0,0.07272727272727272,0.7,11.0,Athlete,31,Illinois,United States,Daniella Karagach,1
30,Iman Shumpert,6,40.0,4,1st Place,999,10,999,0,0.10989010989010989,1.0,1.0,Athlete,31,Illinois,United States,Daniella Karagach,1
30,JoJo Siwa,6,40.0,4,2nd Place,999,10,999,0,0.10989010989010989,1.0,1.0,Social Media Personality,18,Nebraska,United States,Jenna Johnson,2
30,Amanda Kloots,6,38.0,4,4th Place,999,10,999,0,0.1043956043956044,0.95,3.0,TV Personality,39,Ohio,United States,Alan Bersten,4
30,Jimmie Allen,6,38.0,4,Eliminated Week 8,8,8,8,0,0.1043956043956044,0.95,3.0,Singer/Rapper,36,Delaware,United States,Emma Slater,7
30,Cody Rigsby,6,36.0,4,3rd Place,999,10,999,0,0.0989010989010989,0.9,5.0,Fitness Instructor,34,California,United States,Cheryl Burke,3
30,Olivia Jade,6,36.0,4,Eliminated Week 8,8,8,8,0,0.0989010989010989,0.9,5.0,Social Media Personality,21,California,United States,Valentin Chmerkovskiy,8
30,Suni Lee,6,36.0,4,Eliminated Week 9,9,9,9,0,0.0989010989010989,0.9,5.0,Athlete,18,Minnesota,United States,Sasha Farber,5
30,Melora Hardin,6,34.0,4,Eliminated Week 9,9,9,9,0,0.09340659340659341,0.85,8.0,Actor/Actress,54,Texas,United States,Artem Chigvintsev,6
30,"Mike ""The Miz"" Mizanin",6,34.0,4,Eliminated Week 7,7,7,7,0,0.09340659340659341,0.85,8.0,Athlete,40,Ohio,United States,Witney Carson,9
30,Kenya Moore,6,32.0,4,Eliminated Week 6,6,6,6,1,0.08791208791208792,0.8,10.0,TV Personality,50,Michigan,United States,Brandon Armstrong,10
30,Olivia Jade,7,42.0,4,Eliminated Week 8,8,8,8,0,0.12844036697247707,1.05,1.0,Social Media Personality,21,California,United States,Valentin Chmerkovskiy,8
30,JoJo Siwa,7,39.0,4,2nd Place,999,10,999,0,0.11926605504587157,0.975,2.0,Social Media Personality,18,Nebraska,United States,Jenna Johnson,2
30,Jimmie Allen,7,38.0,4,Eliminated Week 8,8,8,8,0,0.1162079510703364,0.95,3.0,Singer/Rapper,36,Delaware,United States,Emma Slater,7
30,Melora Hardin,7,38.0,4,Eliminated Week 9,9,9,9,0,0.1162079510703364,0.95,3.0,Actor/Actress,54,Texas,United States,Artem Chigvintsev,6
30,Cody Rigsby,7,36.0,4,3rd Place,999,10,999,0,0.11009174311926606,0.9,5.0,Fitness Instructor,34,California,United States,Cheryl Burke,3
30,Amanda Kloots,7,34.0,4,4th Place,999,10,999,0,0.10397553516819572,0.85,6.0,TV Personality,39,Ohio,United States,Alan Bersten,4
30,Iman Shumpert,7,34.0,4,1st Place,999,10,999,0,0.10397553516819572,0.85,6.0,Athlete,31,Illinois,United States,Daniella Karagach,1
30,Suni Lee,7,34.0,4,Eliminated Week 9,9,9,9,0,0.10397553516819572,0.85,6.0,Athlete,18,Minnesota,United States,Sasha Farber,5
30,"Mike ""The Miz"" Mizanin",7,32.0,4,Eliminated Week 7,7,7,7,1,0.09785932721712538,0.8,9.0,Athlete,40,Ohio,United States,Witney Carson,9
30,Amanda Kloots,8,42.0,4,4th Place,999,10,999,0,0.13636363636363635,1.05,1.0,TV Personality,39,Ohio,United States,Alan Bersten,4
30,Melora Hardin,8,42.0,4,Eliminated Week 9,9,9,9,0,0.13636363636363635,1.05,1.0,Actor/Actress,54,Texas,United States,Artem Chigvintsev,6
30,Suni Lee,8,42.0,4,Eliminated Week 9,9,9,9,0,0.13636363636363635,1.05,1.0,Athlete,18,Minnesota,United States,Sasha Farber,5
30,JoJo Siwa,8,41.0,4,2nd Place,999,10,999,0,0.1331168831168831,1.025,4.0,Social Media Personality,18,Nebraska,United States,Jenna Johnson,2
30,Cody Rigsby,8,38.0,4,3rd Place,999,10,999,0,0.12337662337662338,0.95,5.0,Fitness Instructor,34,California,United States,Cheryl Burke,3
30,Olivia Jade,8,36.0,4,Eliminated Week 8,8,8,8,1,0.11688311688311688,0.9,6.0,Social Media Personality,21,California,United States,Valentin Chmerkovskiy,8
30,Iman Shumpert,8,35.0,4,1st Place,999,10,999,0,0.11363636363636363,0.875,7.0,Athlete,31,Illinois,United States,Daniella Karagach,1
30,Jimmie Allen,8,32.0,4,Eliminated Week 8,8,8,8,1,0.1038961038961039,0.8,8.0,Singer/Rapper,36,Delaware,United States,Emma Slater,7
30,JoJo Siwa,9,40.0,4,2nd Place,999,10,999,0,0.17699115044247787,1.0,1.0,Social Media Personality,18,Nebraska,United States,Jenna Johnson,2
30,Amanda Kloots,9,39.5,4,4th Place,999,10,999,0,0.1747787610619469,0.9875,2.0,TV Personality,39,Ohio,United States,Alan Bersten,4
30,Iman Shumpert,9,37.5,4,1st Place,999,10,999,0,0.16592920353982302,0.9375,3.0,Athlete,31,Illinois,United States,Daniella Karagach,1
30,Suni Lee,9,37.5,4,Eliminated Week 9,9,9,9,1,0.16592920353982302,0.9375,3.0,Athlete,18,Minnesota,United States,Sasha Farber,5
30,Melora Hardin,9,36.0,4,Eliminated Week 9,9,9,9,1,0.1592920353982301,0.9,5.0,Actor/Actress,54,Texas,United States,Artem Chigvintsev,6
30,Cody Rigsby,9,35.5,4,3rd Place,999,10,999,0,0.1570796460176991,0.8875,6.0,Fitness Instructor,34,California,United States,Cheryl Burke,3
30,Iman Shumpert,10,40.0,4,1st Place,999,10,999,0,0.25477707006369427,1.0,1.0,Athlete,31,Illinois,United States,Daniella Karagach,1
30,JoJo Siwa,10,40.0,4,2nd Place,999,10,999,0,0.25477707006369427,1.0,1.0,Social Media Personality,18,Nebraska,United States,Jenna Johnson,2
30,Amanda Kloots,10,39.0,4,4th Place,999,10,999,0,0.2484076433121019,0.975,3.0,TV Personality,39,Ohio,United States,Alan Bersten,4
30,Cody Rigsby,10,38.0,4,3rd Place,999,10,999,0,0.24203821656050956,0.95,4.0,Fitness Instructor,34,California,United States,Cheryl Burke,3
31,Charli D'Amelio,1,32.0,4,1st Place,999,10,999,0,0.08376963350785341,0.8,1.0,Social Media Personality,18,Connecticut,United States,Mark Ballas,1
31,Wayne Brady,1,29.0,4,3rd Place,999,10,999,0,0.07591623036649214,0.725,2.0,Comedian,50,Georgia,United States,Witney Carson,3
31,Gabby Windey,1,28.0,4,2nd Place,999,10,999,0,0.07329842931937172,0.7,3.0,TV Personality,31,Illinois,United States,Valentin Chmerkovskiy,2
31,Selma Blair,1,28.0,4,Withdrew,-1,5,5,0,0.07329842931937172,0.7,3.0,Actor/Actress,50,Michigan,United States,Sasha Farber,12
31,Shangela,1,28.0,4,4th Place,999,10,999,0,0.07329842931937172,0.7,3.0,TV Personality,40,Texas,United States,Gleb Savchenko,4
31,Daniel Durant,1,27.0,4,Eliminated Week 9,9,9,9,0,0.07068062827225131,0.675,6.0,Actor/Actress,32,Michigan,United States,Britt Stewart,5
31,Jordin Sparks,1,26.0,4,Eliminated Week 7,7,7,7,0,0.06806282722513089,0.65,7.0,Singer/Rapper,32,Arizona,United States,Brandon Armstrong,9
31,Heidi D'Amelio,1,24.0,4,Eliminated Week 8,8,8,8,0,0.06282722513089005,0.6,8.0,Social Media Personality,50,Louisiana,United States,Artem Chigvintsev,8
31,Joseph Baena,1,23.0,4,Eliminated Week 5,5,5,5,0,0.060209424083769635,0.575,9.0,Actor/Actress,24,California,United States,Daniella Karagach,11
31,Cheryl Ladd,1,21.0,4,Eliminated Week 3,3,3,3,0,0.0549738219895288,0.525,10.0,Actor/Actress,71,South Dakota,United States,Louis van Amstel,14
31,Trevor Donovan,1,21.0,4,Eliminated Week 9,9,9,9,0,0.0549738219895288,0.525,10.0,Actor/Actress,39,California,United States,Emma Slater,6
31,Jessie James Decker,1,20.0,4,Eliminated Week 6,6,6,6,0,0.05235602094240838,0.5,12.0,Singer/Rapper,34,,Italy,Alan Bersten,10
31,Sam Champion,1,20.0,4,Eliminated Week 4,4,4,4,0,0.05235602094240838,0.5,12.0,News Anchor,61,Kentucky,United States,Cheryl Burke,13
31,Teresa Giudice,1,20.0,4,Eliminated Week 2,2,2,2,0,0.05235602094240838,0.5,12.0,TV Personality,50,New Jersey,United States,Pasha Pashkov,15
31,Jason Lewis,1,18.0,4,Eliminated Week 1,1,1,1,1,0.04712041884816754,0.45,15.0,Actor/Actress,51,California,United States,Peta Murgatroyd,16
31,Vinny Guadagnino,1,17.0,4,Eliminated Week 8,8,8,8,0,0.04450261780104712,0.425,16.0,TV Personality,34,New York,United States,Koko Iwasaki,7
31,Charli D'Amelio,2,32.0,4,1st Place,999,10,999,0,0.07766990291262135,0.8,1.0,Social Media Personality,18,Connecticut,United States,Mark Ballas,1
31,Gabby Windey,2,32.0,4,2nd Place,999,10,999,0,0.07766990291262135,0.8,1.0,TV Personality,31,Illinois,United States,Valentin Chmerkovskiy,2
31,Wayne Brady,2,32.0,4,3rd Place,999,10,999,0,0.07766990291262135,0.8,1.0,Comedian,50,Georgia,United States,Witney Carson,3
31,Trevor Donovan,2,30.0,4,Eliminated Week 9,9,9,9,0,0.07281553398058252,0.75,4.0,Actor/Actress,39,California,United States,Emma Slater,6
31,Daniel Durant,2,29.0,4,Eliminated Week 9,9,9,9,0,0.0703883495145631,0.725,5.0,Actor/Actress,32,Michigan,United States,Britt Stewart,5
31,Heidi D'Amelio,2,28.0,4,Eliminated Week 8,8,8,8,0,0.06796116504854369,0.7,6.0,Social Media Personality,50,Louisiana,United States,Artem Chigvintsev,8
31,Selma Blair,2,28.0,4,Withdrew,-1,5,5,0,0.06796116504854369,0.7,6.0,Actor/Actress,50,Michigan,United States,Sasha Farber,12
31,Shangela,2,28.0,4,4th Place,999,10,999,0,0.06796116504854369,0.7,6.0,TV Personality,40,Texas,United States,Gleb Savchenko,4
31,Jordin Sparks,2,27.0,4,Eliminated Week 7,7,7,7,0,0.06553398058252427,0.675,9.0,Singer/Rapper,32,Arizona,United States,Brandon Armstrong,9
31,Vinny Guadagnino,2,27.0,4,Eliminated Week 8,8,8,8,0,0.06553398058252427,0.675,9.0,TV Personality,34,New York,United States,Koko Iwasaki,7
31,Sam Champion,2,26.0,4,Eliminated Week 4,4,4,4,0,0.06310679611650485,0.65,11.0,News Anchor,61,Kentucky,United States,Cheryl Burke,13
31,Jessie James Decker,2,25.0,4,Eliminated Week 6,6,6,6,0,0.06067961165048544,0.625,12.0,Singer/Rapper,34,,Italy,Alan Bersten,10
31,Joseph Baena,2,24.0,4,Eliminated Week 5,5,5,5,0,0.05825242718446602,0.6,13.0,Actor/Actress,24,California,United States,Daniella Karagach,11
31,Teresa Giudice,2,23.0,4,Eliminated Week 2,2,2,2,1,0.055825242718446605,0.575,14.0,TV Personality,50,New Jersey,United States,Pasha Pashkov,15
31,Cheryl Ladd,2,21.0,4,Eliminated Week 3,3,3,3,0,0.050970873786407765,0.525,15.0,Actor/Actress,71,South Dakota,United States,Louis van Amstel,14
31,Charli D'Amelio,3,33.0,4,1st Place,999,10,999,0,0.08188585607940446,0.825,1.0,Social Media Personality,18,Connecticut,United States,Mark Ballas,1
31,Gabby Windey,3,33.0,4,2nd Place,999,10,999,0,0.08188585607940446,0.825,1.0,TV Personality,31,Illinois,United States,Valentin Chmerkovskiy,2
31,Wayne Brady,3,33.0,4,3rd Place,999,10,999,0,0.08188585607940446,0.825,1.0,Comedian,50,Georgia,United States,Witney Carson,3
31,Heidi D'Amelio,3,32.0,4,Eliminated Week 8,8,8,8,0,0.0794044665012407,0.8,4.0,Social Media Personality,50,Louisiana,United States,Artem Chigvintsev,8
31,Daniel Durant,3,31.0,4,Eliminated Week 9,9,9,9,0,0.07692307692307693,0.775,5.0,Actor/Actress,32,Michigan,United States,Britt Stewart,5
31,Shangela,3,30.0,4,4th Place,999,10,999,0,0.07444168734491315,0.75,6.0,TV Personality,40,Texas,United States,Gleb Savchenko,4
31,Jordin Sparks,3,29.0,4,Eliminated Week 7,7,7,7,0,0.07196029776674938,0.725,7.0,Singer/Rapper,32,Arizona,United States,Brandon Armstrong,9
31,Joseph Baena,3,29.0,4,Eliminated Week 5,5,5,5,0,0.07196029776674938,0.725,7.0,Actor/Actress,24,California,United States,Daniella Karagach,11
31,Selma Blair,3,28.0,4,Withdrew,-1,5,5,0,0.06947890818858561,0.7,9.0,Actor/Actress,50,Michigan,United States,Sasha Farber,12
31,Trevor Donovan,3,27.0,4,Eliminated Week 9,9,9,9,0,0.06699751861042183,0.675,10.0,Actor/Actress,39,California,United States,Emma Slater,6
31,Jessie James Decker,3,26.0,4,Eliminated Week 6,6,6,6,0,0.06451612903225806,0.65,11.0,Singer/Rapper,34,,Italy,Alan Bersten,10
31,Sam Champion,3,25.0,4,Eliminated Week 4,4,4,4,0,0.062034739454094295,0.625,12.0,News Anchor,61,Kentucky,United States,Cheryl Burke,13
31,Cheryl Ladd,3,24.0,4,Eliminated Week 3,3,3,3,1,0.05955334987593052,0.6,13.0,Actor/Actress,71,South Dakota,United States,Louis van Amstel,14
31,Vinny Guadagnino,3,23.0,4,Eliminated Week 8,8,8,8,0,0.05707196029776675,0.575,14.0,TV Personality,34,New York,United States,Koko Iwasaki,7
31,Charli D'Amelio,4,36.0,4,1st Place,999,10,999,0,0.08780487804878048,0.9,1.0,Social Media Personality,18,Connecticut,United States,Mark Ballas,1
31,Gabby Windey,4,36.0,4,2nd Place,999,10,999,0,0.08780487804878048,0.9,1.0,TV Personality,31,Illinois,United States,Valentin Chmerkovskiy,2
31,Wayne Brady,4,36.0,4,3rd Place,999,10,999,0,0.08780487804878048,0.9,1.0,Comedian,50,Georgia,United States,Witney Carson,3
31,Heidi D'Amelio,4,34.0,4,Eliminated Week 8,8,8,8,0,0.08292682926829269,0.85,4.0,Social Media Personality,50,Louisiana,United States,Artem Chigvintsev,8
31,Jordin Sparks,4,34.0,4,Eliminated Week 7,7,7,7,0,0.08292682926829269,0.85,4.0,Singer/Rapper,32,Arizona,United States,Brandon Armstrong,9
31,Selma Blair,4,32.0,4,Withdrew,-1,5,5,0,0.07804878048780488,0.8,6.0,Actor/Actress,50,Michigan,United States,Sasha Farber,12
31,Shangela,4,32.0,4,4th Place,999,10,999,0,0.07804878048780488,0.8,6.0,TV Personality,40,Texas,United States,Gleb Savchenko,4
31,Jessie James Decker,4,31.0,4,Eliminated Week 6,6,6,6,0,0.07560975609756097,0.775,8.0,Singer/Rapper,34,,Italy,Alan Bersten,10
31,Daniel Durant,4,29.0,4,Eliminated Week 9,9,9,9,0,0.07073170731707316,0.725,9.0,Actor/Actress,32,Michigan,United States,Britt Stewart,5
31,Vinny Guadagnino,4,29.0,4,Eliminated Week 8,8,8,8,0,0.07073170731707316,0.725,9.0,TV Personality,34,New York,United States,Koko Iwasaki,7
31,Joseph Baena,4,28.0,4,Eliminated Week 5,5,5,5,0,0.06829268292682927,0.7,11.0,Actor/Actress,24,California,United States,Daniella Karagach,11
31,Trevor Donovan,4,28.0,4,Eliminated Week 9,9,9,9,0,0.06829268292682927,0.7,11.0,Actor/Actress,39,California,United States,Emma Slater,6
31,Sam Champion,4,25.0,4,Eliminated Week 4,4,4,4,1,0.06097560975609756,0.625,13.0,News Anchor,61,Kentucky,United States,Cheryl Burke,13
31,Charli D'Amelio,5,42.0,4,1st Place,999,10,999,0,0.09364548494983277,1.05,1.0,Social Media Personality,18,Connecticut,United States,Mark Ballas,1
31,Gabby Windey,5,41.0,4,2nd Place,999,10,999,0,0.09141583054626533,1.025,2.0,TV Personality,31,Illinois,United States,Valentin Chmerkovskiy,2
31,Wayne Brady,5,41.0,4,3rd Place,999,10,999,0,0.09141583054626533,1.025,2.0,Comedian,50,Georgia,United States,Witney Carson,3
31,Selma Blair,5,40.0,4,Withdrew,-1,5,5,1,0.08918617614269789,1.0,4.0,Actor/Actress,50,Michigan,United States,Sasha Farber,12
31,Heidi D'Amelio,5,39.0,4,Eliminated Week 8,8,8,8,0,0.08695652173913043,0.975,5.0,Social Media Personality,50,Louisiana,United States,Artem Chigvintsev,8
31,Shangela,5,38.5,4,4th Place,999,10,999,0,0.0858416945373467,0.9625,6.0,TV Personality,40,Texas,United States,Gleb Savchenko,4
31,Jessie James Decker,5,36.0,4,Eliminated Week 6,6,6,6,0,0.0802675585284281,0.9,7.0,Singer/Rapper,34,,Italy,Alan Bersten,10
31,Trevor Donovan,5,36.0,4,Eliminated Week 9,9,9,9,0,0.0802675585284281,0.9,7.0,Actor/Actress,39,California,United States,Emma Slater,6
31,Jordin Sparks,5,35.5,4,Eliminated Week 7,7,7,7,0,0.07915273132664437,0.8875,9.0,Singer/Rapper,32,Arizona,United States,Brandon Armstrong,9
31,Joseph Baena,5,35.0,4,Eliminated Week 5,5,5,5,1,0.07803790412486064,0.875,10.0,Actor/Actress,24,California,United States,Daniella Karagach,11
31,Daniel Durant,5,33.5,4,Eliminated Week 9,9,9,9,0,0.07469342251950947,0.8375,11.0,Actor/Actress,32,Michigan,United States,Britt Stewart,5
31,Vinny Guadagnino,5,31.0,4,Eliminated Week 8,8,8,8,0,0.06911928651059086,0.775,12.0,TV Personality,34,New York,United States,Koko Iwasaki,7
31,Charli D'Amelio,6,40.0,4,1st Place,999,10,999,0,0.11594202898550725,1.0,1.0,Social Media Personality,18,Connecticut,United States,Mark Ballas,1
31,Gabby Windey,6,37.0,4,2nd Place,999,10,999,0,0.1072463768115942,0.925,2.0,TV Personality,31,Illinois,United States,Valentin Chmerkovskiy,2
31,Heidi D'Amelio,6,36.0,4,Eliminated Week 8,8,8,8,0,0.10434782608695652,0.9,3.0,Social Media Personality,50,Louisiana,United States,Artem Chigvintsev,8
31,Shangela,6,36.0,4,4th Place,999,10,999,0,0.10434782608695652,0.9,3.0,TV Personality,40,Texas,United States,Gleb Savchenko,4
31,Daniel Durant,6,34.0,4,Eliminated Week 9,9,9,9,0,0.09855072463768116,0.85,5.0,Actor/Actress,32,Michigan,United States,Britt Stewart,5
31,Jordin Sparks,6,34.0,4,Eliminated Week 7,7,7,7,0,0.09855072463768116,0.85,5.0,Singer/Rapper,32,Arizona,United States,Brandon Armstrong,9
31,Trevor Donovan,6,34.0,4,Eliminated Week 9,9,9,9,0,0.09855072463768116,0.85,5.0,Actor/Actress,39,California,United States,Emma Slater,6
31,Wayne Brady,6,34.0,4,3rd Place,999,10,999,0,0.09855072463768116,0.85,5.0,Comedian,50,Georgia,United States,Witney Carson,3
31,Jessie James Decker,6,32.0,4,Eliminated Week 6,6,6,6,1,0.0927536231884058,0.8,9.0,Singer/Rapper,34,,Italy,Alan Bersten,10
31,Vinny Guadagnino,6,28.0,4,Eliminated Week 8,8,8,8,0,0.08115942028985507,0.7,10.0,TV Personality,34,New York,United States,Koko Iwasaki,7
31,Charli D'Amelio,7,39.0,4,1st Place,999,10,999,0,0.11981566820276497,0.975,1.0,Social Media Personality,18,Connecticut,United States,Mark Ballas,1
31,Trevor Donovan,7,39.0,4,Eliminated Week 9,9,9,9,0,0.11981566820276497,0.975,1.0,Actor/Actress,39,California,United States,Emma Slater,6
31,Wayne Brady,7,38.0,4,3rd Place,999,10,999,0,0.11674347158218126,0.95,3.0,Comedian,50,Georgia,United States,Witney Carson,3
31,Daniel Durant,7,36.5,4,Eliminated Week 9,9,9,9,0,0.11213517665130568,0.9125,4.0,Actor/Actress,32,Michigan,United States,Britt Stewart,5
31,Shangela,7,36.5,4,4th Place,999,10,999,0,0.11213517665130568,0.9125,4.0,TV Personality,40,Texas,United States,Gleb Savchenko,4
31,Gabby Windey,7,35.5,4,2nd Place,999,10,999,0,0.10906298003072197,0.8875,6.0,TV Personality,31,Illinois,United States,Valentin Chmerkovskiy,2
31,Heidi D'Amelio,7,35.0,4,Eliminated Week 8,8,8,8,0,0.10752688172043011,0.875,7.0,Social Media Personality,50,Louisiana,United States,Artem Chigvintsev,8
31,Jordin Sparks,7,34.5,4,Eliminated Week 7,7,7,7,1,0.10599078341013825,0.8625,8.0,Singer/Rapper,32,Arizona,United States,Brandon Armstrong,9
31,Vinny Guadagnino,7,31.5,4,Eliminated Week 8,8,8,8,0,0.0967741935483871,0.7875,9.0,TV Personality,34,New York,United States,Koko Iwasaki,7
31,Charli D'Amelio,8,45.0,4,1st Place,999,10,999,0,0.14331210191082802,1.125,1.0,Social Media Personality,18,Connecticut,United States,Mark Ballas,1
31,Wayne Brady,8,45.0,4,3rd Place,999,10,999,0,0.14331210191082802,1.125,1.0,Comedian,50,Georgia,United States,Witney Carson,3
31,Shangela,8,42.0,4,4th Place,999,10,999,0,0.1337579617834395,1.05,3.0,TV Personality,40,Texas,United States,Gleb Savchenko,4
31,Gabby Windey,8,40.0,4,2nd Place,999,10,999,0,0.12738853503184713,1.0,4.0,TV Personality,31,Illinois,United States,Valentin Chmerkovskiy,2
31,Daniel Durant,8,39.0,4,Eliminated Week 9,9,9,9,0,0.12420382165605096,0.975,5.0,Actor/Actress,32,Michigan,United States,Britt Stewart,5
31,Trevor Donovan,8,39.0,4,Eliminated Week 9,9,9,9,0,0.12420382165605096,0.975,5.0,Actor/Actress,39,California,United States,Emma Slater,6
31,Heidi D'Amelio,8,35.0,4,Eliminated Week 8,8,8,8,1,0.11146496815286625,0.875,7.0,Social Media Personality,50,Louisiana,United States,Artem Chigvintsev,8
31,Vinny Guadagnino,8,29.0,4,Eliminated Week 8,8,8,8,1,0.09235668789808917,0.725,8.0,TV Personality,34,New York,United States,Koko Iwasaki,7
31,Charli D'Amelio,9,40.0,4,1st Place,999,10,999,0,0.18181818181818182,1.0,1.0,Social Media Personality,18,Connecticut,United States,Mark Ballas,1
31,Gabby Windey,9,40.0,4,2nd Place,999,10,999,0,0.18181818181818182,1.0,1.0,TV Personality,31,Illinois,United States,Valentin Chmerkovskiy,2
31,Shangela,9,36.5,4,4th Place,999,10,999,0,0.16590909090909092,0.9125,3.0,TV Personality,40,Texas,United States,Gleb Savchenko,4
31,Wayne Brady,9,36.5,4,3rd Place,999,10,999,0,0.16590909090909092,0.9125,3.0,Comedian,50,Georgia,United States,Witney Carson,3
31,Daniel Durant,9,34.5,4,Eliminated Week 9,9,9,9,1,0.15681818181818183,0.8625,5.0,Actor/Actress,32,Michigan,United States,Britt Stewart,5
31,Trevor Donovan,9,32.5,4,Eliminated Week 9,9,9,9,1,0.14772727272727273,0.8125,6.0,Actor/Actress,39,California,United States,Emma Slater,6
31,Charli D'Amelio,10,40.0,4,1st Place,999,10,999,0,0.2564102564102564,1.0,1.0,Social Media Personality,18,Connecticut,United States,Mark Ballas,1
31,Gabby Windey,10,40.0,4,2nd Place,999,10,999,0,0.2564102564102564,1.0,1.0,TV Personality,31,Illinois,United States,Valentin Chmerkovskiy,2
31,Shangela,10,38.0,4,4th Place,999,10,999,0,0.24358974358974358,0.95,3.0,TV Personality,40,Texas,United States,Gleb Savchenko,4
31,Wayne Brady,10,38.0,4,3rd Place,999,10,999,0,0.24358974358974358,0.95,3.0,Comedian,50,Georgia,United States,Witney Carson,3
32,Charity Lawson,1,22.0,3,4th Place,999,11,999,0,0.09523809523809523,0.7333333333333333,1.0,TV Personality,27,Georgia,United States,Artem Chigvintsev,4
32,Ariana Madix,1,21.0,3,3rd Place,999,11,999,0,0.09090909090909091,0.7,2.0,TV Personality,38,Florida,United States,Pasha Pashkov,3
32,Jason Mraz,1,21.0,3,2nd Place,999,11,999,0,0.09090909090909091,0.7,2.0,Singer/Rapper,46,Virginia,United States,Daniella Karagach,2
32,Lele Pons,1,19.0,3,Eliminated Week 7,7,7,7,0,0.08225108225108226,0.6333333333333333,4.0,Social Media Personality,27,,Venezuela,Brandon Armstrong,8
32,Adrian Peterson,1,18.0,3,Eliminated Week 4,4,4,4,0,0.07792207792207792,0.6,5.0,Athlete,38,Texas,United States,Britt Stewart,11
32,Xochitl Gomez,1,18.0,3,1st Place,999,11,999,0,0.07792207792207792,0.6,5.0,Actor/Actress,17,California,United States,Valentin Chmerkovskiy,1
32,Mira Sorvino,1,17.0,3,Eliminated Week 5,5,5,5,0,0.0735930735930736,0.5666666666666667,7.0,Actor/Actress,55,New York,United States,Gleb Savchenko,10
32,Barry Williams,1,16.0,3,Eliminated Week 8,8,8,8,0,0.06926406926406926,0.5333333333333333,8.0,Actor/Actress,68,California,United States,Peta Murgatroyd,7
32,Jamie Lynn Spears,1,15.0,3,Eliminated Week 2,2,2,2,0,0.06493506493506493,0.5,9.0,Actor/Actress,32,Mississippi,United States,Alan Bersten,13
